time (UTC),lat,lon,alt,bearing,bearing_change_rate,gsp,gsp avg,gsp stdev,ld,flying,circling
14:15:58,45.505967,10.916233,550.000000,2.675035,0.535007,100.184606,0.000000,0.000000,999.900000,True,False
14:15:59,45.506217,10.916250,554.000000,2.865789,1.108174,100.184605,0.000000,0.000000,999.900000,True,False
14:16:0,45.506450,10.916267,558.000000,2.675012,-0.038165,93.520697,0.000000,0.000000,999.900000,True,False
14:16:1,45.506700,10.916283,562.000000,0.000000,-0.000000,100.184603,0.000000,0.000000,999.900000,True,False
14:16:2,45.506950,10.916283,567.000000,0.000000,-0.535009,100.075434,0.000000,0.000000,999.900000,True,False
14:16:3,45.507183,10.916283,572.000000,0.000000,-0.535007,93.403738,0.000000,0.000000,999.900000,True,False
14:16:4,45.507417,10.916283,575.000000,2.674966,-0.038165,93.403738,0.000000,0.000000,999.900000,True,False
14:16:5,45.507667,10.916300,579.000000,0.000000,-0.535002,100.184599,0.000000,0.000000,999.900000,True,False
14:16:6,45.507917,10.916300,583.000000,2.865703,0.573141,100.075434,0.000000,0.000000,999.900000,True,False
14:16:7,45.508150,10.916317,586.000000,0.000000,-0.000000,93.520690,0.000000,0.000000,999.900000,True,False
14:16:8,45.508400,10.916317,590.000000,2.865678,0.573136,100.075434,0.000000,0.000000,999.900000,True,False
14:16:9,45.508633,10.916333,595.000000,2.674909,-0.000012,93.520688,0.000000,0.000000,999.900000,True,False
14:16:10,45.508883,10.916350,599.000000,0.000000,-0.000000,100.184595,0.000000,0.000000,999.900000,True,False
14:16:11,45.509117,10.916350,603.000000,2.865642,-0.000012,93.403738,0.000000,0.000000,999.900000,True,False
14:16:12,45.509350,10.916367,606.000000,0.000000,-0.000000,93.520685,0.000000,0.000000,999.900000,True,False
14:16:13,45.509583,10.916367,609.000000,2.674864,-0.038163,93.403738,0.000000,0.000000,999.900000,True,False
14:16:14,45.509833,10.916383,612.000000,5.716946,0.608407,100.184591,0.000000,0.000000,999.900000,True,False
14:16:15,45.510067,10.916417,614.000000,11.322225,2.264445,93.870639,0.000000,0.000000,999.900000,True,False
14:16:16,45.510300,10.916483,617.000000,15.084478,2.443767,95.257594,0.000000,0.000000,999.900000,True,False
14:16:17,45.510517,10.916567,620.000000,23.327947,4.665589,89.827216,0.000000,0.000000,999.900000,True,False
14:16:18,45.510733,10.916700,622.000000,30.283957,5.521819,94.453317,0.000000,0.000000,999.900000,True,False
14:16:19,45.510933,10.916867,625.000000,39.630971,6.782805,92.712201,0.000000,0.000000,999.900000,True,True
14:16:20,45.511117,10.917083,626.000000,47.467942,7.229143,95.289182,0.000000,0.000000,999.900000,True,True
14:16:21,45.511267,10.917317,627.000000,52.929815,7.569068,88.824146,0.000000,0.000000,999.900000,True,True
14:16:22,45.511417,10.917600,627.000000,64.560880,8.246587,99.611997,0.000000,0.000000,999.900000,True,True
14:16:23,45.511517,10.917900,628.000000,66.823949,7.307998,93.190926,0.000000,0.000000,999.900000,True,True
14:16:24,45.511617,10.918233,630.000000,74.070992,6.888004,101.714103,0.000000,0.000000,999.900000,True,True
14:16:25,45.511683,10.918567,631.000000,78.477485,6.201909,97.239408,0.000000,0.000000,999.900000,True,True
14:16:26,45.511733,10.918917,633.000000,74.793543,4.372746,100.200259,0.000000,0.000000,999.900000,True,False
14:16:27,45.511800,10.919267,635.000000,78.477462,2.783316,101.743072,0.000000,0.000000,999.900000,True,False
14:16:28,45.511850,10.919617,637.000000,74.793513,1.593913,100.200060,0.000000,0.000000,999.900000,True,False
14:16:29,45.511917,10.919967,641.000000,74.793496,0.144501,101.742875,97.037824,3.562745,-9.661549,True,False
14:16:30,45.511983,10.920317,645.000000,74.070893,-0.881318,101.742763,97.065613,3.592706,-9.386618,True,False
14:16:31,45.512050,10.920650,648.000000,77.917838,0.624859,97.238822,97.127581,3.562971,-9.249808,True,False
14:16:32,45.512100,10.920983,652.000000,74.070862,-0.881320,95.623166,97.164572,3.535533,-9.051888,True,False
14:16:33,45.512167,10.921317,655.000000,77.917813,0.624860,97.238636,97.110024,3.508620,-8.858243,True,False
14:16:34,45.512217,10.921650,658.000000,74.070831,-0.144533,95.622976,97.145062,3.483005,-8.675233,True,False
14:16:35,45.512283,10.921983,660.000000,78.477366,0.881295,97.238450,97.090511,3.455374,-8.602144,True,False
14:16:36,45.512333,10.922333,663.000000,77.917779,-0.000012,100.199234,97.195985,3.452069,-8.483392,True,False
14:16:37,45.512383,10.922667,666.000000,77.917768,0.769381,95.622705,97.215507,3.439782,-8.313893,True,False
14:16:38,45.512433,10.923000,669.000000,81.878413,0.792120,95.622624,97.134026,3.418580,-8.144617,True,False
14:16:39,45.512467,10.923333,672.000000,78.477329,0.881300,94.451658,97.143707,3.410138,-8.030471,True,False
14:16:40,45.512517,10.923683,674.000000,77.917741,-0.111925,100.198920,97.138498,3.405224,-7.924940,True,False
14:16:41,45.512567,10.924017,677.000000,81.878394,0.792123,95.622407,97.062461,3.387245,-7.825038,True,False
14:16:42,45.512600,10.924350,680.000000,77.917723,-0.000009,94.451439,97.077973,3.373092,-7.775966,True,False
14:16:43,45.512650,10.924683,682.000000,77.917713,-0.792140,95.622272,97.001934,3.353570,-7.731464,True,False
14:16:44,45.512700,10.925017,685.000000,77.917702,-0.111925,95.622191,96.927713,3.333948,-7.650772,True,False
14:16:45,45.512750,10.925350,687.000000,77.917692,-0.000010,95.622110,96.853491,3.312548,-7.664614,True,False
14:16:46,45.512800,10.925683,689.000000,77.917681,-0.792142,95.622028,96.777448,3.287480,-7.688022,True,False
14:16:47,45.512850,10.926017,691.000000,78.477253,0.111906,95.621947,96.701404,3.260447,-7.717266,True,False
14:16:48,45.512900,10.926367,693.000000,74.070647,-0.769413,100.198265,96.812696,3.263942,-7.719996,True,False
14:16:49,45.512967,10.926700,696.000000,77.917647,-0.000011,97.237358,96.763575,3.234875,-7.723516,True,False
14:16:50,45.513017,10.927033,698.000000,77.917636,-0.000011,95.621676,96.798592,3.210864,-7.732287,True,False
14:16:51,45.513067,10.927367,701.000000,77.917626,-0.000011,95.621595,96.722541,3.183688,-7.738080,True,False
14:16:52,45.513117,10.927700,704.000000,77.917615,-0.111927,95.621514,96.757555,3.159745,-7.757476,True,False
14:16:53,45.513167,10.928033,707.000000,73.277929,-0.158544,95.621433,96.683321,3.133132,-7.723134,True,False
14:16:54,45.513233,10.928350,709.000000,74.070558,-0.769418,92.750172,96.672429,3.145626,-7.749307,True,False
14:16:55,45.513300,10.928683,710.000000,77.301801,-0.123167,97.236825,96.623299,3.113241,-7.876109,True,False
14:16:56,45.513350,10.929000,712.000000,74.070526,-0.769420,91.054811,96.582201,3.169692,-7.898273,True,False
14:16:57,45.513417,10.929333,713.000000,74.070508,-0.769421,97.236639,96.534887,3.138227,-8.032141,True,False
14:16:58,45.513483,10.929667,714.000000,74.070490,0.158512,97.236532,96.485753,3.103587,-8.167855,True,False
14:16:59,45.513550,10.930000,716.000000,73.277821,-0.158547,97.236426,96.436617,3.067768,-8.311442,True,False
14:17:0,45.513617,10.930317,717.000000,70.365204,-1.387320,92.749592,96.423765,3.081541,-8.516597,True,False
14:17:1,45.513700,10.930650,718.000000,70.365177,-0.741070,99.274781,96.408601,3.065193,-8.740383,True,False
14:17:2,45.513783,10.930983,719.000000,66.823114,-1.449479,99.274651,96.395255,3.050908,-9.043238,True,False
14:17:3,45.513883,10.931317,721.000000,65.740982,-1.665902,101.710641,96.533703,3.100098,-9.317289,True,False
14:17:4,45.513983,10.931633,723.000000,62.266102,-2.202344,97.430073,96.600809,3.075096,-9.468750,True,False
14:17:5,45.514100,10.931950,726.000000,62.266053,-1.619830,100.355561,96.603658,3.078493,-9.617806,True,False
14:17:6,45.514217,10.932267,728.000000,60.970688,-1.878898,100.355398,96.608324,3.083959,-9.847033,True,False
14:17:7,45.514333,10.932567,731.000000,54.490452,-2.466532,96.241839,96.653677,3.058119,-9.936963,True,False
14:17:8,45.514483,10.932867,733.000000,57.614534,-1.625290,103.377110,96.708704,3.147592,-10.183520,True,False
14:17:9,45.514617,10.933167,736.000000,52.928175,-1.867585,99.649863,96.810857,3.141923,-10.430946,True,False
14:17:10,45.514767,10.933450,738.000000,54.490243,-1.555162,99.608222,96.801251,3.132460,-10.679038,True,False
14:17:11,45.514917,10.933750,741.000000,52.928028,-1.608532,103.376582,96.967465,3.211367,-10.879691,True,False
14:17:12,45.515067,10.934033,744.000000,52.927955,-0.312499,99.607884,97.068919,3.196995,-10.987505,True,False
14:17:13,45.515217,10.934317,746.000000,49.987309,-1.525445,99.607715,97.172318,3.177046,-11.186367,True,False
14:17:14,45.515383,10.934600,748.000000,54.489946,0.312354,103.765988,97.232008,3.265491,-11.380857,True,False
14:17:15,45.515533,10.934900,751.000000,47.279684,-1.442112,103.375832,97.390428,3.328533,-11.410534,True,False
14:17:16,45.515717,10.935183,754.000000,49.987059,-0.588194,108.176010,97.605735,3.591068,-11.508566,True,False
14:17:17,45.515883,10.935467,757.000000,51.590891,-0.267413,103.765447,97.838039,3.530687,-11.598436,True,False
14:17:18,45.516050,10.935767,760.000000,47.279422,-0.541577,107.387865,98.053615,3.707874,-11.586670,True,False
14:17:19,45.516233,10.936050,764.000000,51.590717,-0.579846,108.175474,98.311336,3.861856,-11.559173,True,False
14:17:20,45.516400,10.936350,767.000000,51.590635,0.862190,107.387455,98.512974,4.011730,-11.433240,True,False
14:17:21,45.516567,10.936650,770.000000,51.590552,0.320699,107.387260,98.822359,3.968155,-11.311857,True,False
14:17:22,45.516733,10.936950,772.000000,51.590470,-0.000084,107.387064,98.951943,4.116022,-11.168805,True,False
14:17:23,45.516900,10.937250,774.000000,51.590387,0.862193,107.386869,99.188542,4.185487,-11.110919,True,False
14:17:24,45.517067,10.937550,776.000000,51.590304,-0.000083,107.386674,99.283085,4.303860,-11.113228,True,False
14:17:25,45.517233,10.937850,778.000000,53.088379,0.299549,107.386478,99.452203,4.418079,-11.049738,True,False
14:17:26,45.517400,10.938167,780.000000,53.088298,0.299549,111.087388,99.633655,4.661916,-11.067258,True,False
14:17:27,45.517567,10.938483,781.000000,51.590056,-0.000083,111.087178,99.789390,4.880720,-11.156405,True,False
14:17:28,45.517733,10.938783,783.000000,53.088135,0.299550,107.385893,99.909154,4.976551,-11.167217,True,False
14:17:29,45.517900,10.939100,786.000000,54.488735,0.579686,111.086757,100.064886,5.173788,-11.258842,True,False
14:17:30,45.518050,10.939400,789.000000,55.939953,0.570315,103.372768,100.092052,5.186790,-11.338744,True,False
14:17:31,45.518200,10.939717,793.000000,51.589742,-0.299711,107.212230,100.258276,5.252088,-11.278944,True,False
14:17:32,45.518367,10.940017,796.000000,56.113930,0.904775,107.385150,100.454309,5.294758,-11.378889,True,False
14:17:33,45.518500,10.940300,800.000000,54.488446,0.280062,95.730152,100.429168,5.313516,-11.297969,True,False
14:17:34,45.518650,10.940600,803.000000,54.488374,-0.000072,103.372038,100.558319,5.289246,-11.315008,True,False
14:17:35,45.518800,10.940900,806.000000,56.113726,0.034754,103.371855,100.660542,5.283362,-11.249341,True,False
14:17:36,45.518933,10.941183,808.000000,54.488237,0.579699,95.729644,100.586049,5.320718,-11.323191,True,False
14:17:37,45.519083,10.941483,810.000000,54.488165,-0.325153,103.371510,100.715196,5.292646,-11.420450,True,False
14:17:38,45.519233,10.941783,812.000000,52.925914,-0.312506,103.371328,100.844341,5.261251,-11.519592,True,False
14:17:39,45.519383,10.942067,814.000000,54.488021,-0.000071,99.603020,100.930197,5.197881,-11.618639,True,False
14:17:40,45.519533,10.942367,816.000000,54.487948,-0.325155,103.370963,100.983064,5.206299,-11.631145,True,False
14:17:41,45.519683,10.942667,818.000000,54.487876,-0.000072,103.370780,101.112204,5.167683,-11.734898,True,False
14:17:42,45.519833,10.942967,820.000000,49.984994,-0.900634,103.370597,101.260856,5.101806,-11.847073,True,False
14:17:43,45.520000,10.943250,822.000000,51.588850,-0.267413,103.760994,101.396502,5.058094,-11.868031,True,False
14:17:44,45.520167,10.943550,824.000000,47.277333,-1.442138,107.383041,101.592516,5.058408,-11.983376,True,False
14:17:45,45.520350,10.943833,826.000000,47.277240,-1.442142,108.171203,101.801667,5.066653,-12.012697,True,False
14:17:46,45.520533,10.944117,827.000000,47.277147,-1.442146,108.171013,102.010817,5.066251,-12.130225,True,False
14:17:47,45.520717,10.944400,829.000000,49.984551,-0.000089,108.170822,102.219965,5.057202,-12.161642,True,False
14:17:48,45.520883,10.944683,832.000000,47.276969,-0.862376,103.760038,102.279328,5.054026,-12.091289,True,False
14:17:49,45.521067,10.944967,836.000000,49.984376,0.541409,108.170459,102.461546,5.066035,-12.030580,True,False
14:17:50,45.521233,10.945250,840.000000,48.265774,0.197707,103.759660,102.597179,4.989455,-11.887146,True,False
14:17:51,45.521400,10.945517,844.000000,48.265689,0.197709,100.224516,102.673895,4.916465,-11.822953,True,False
14:17:52,45.521567,10.945783,849.000000,51.241097,0.251309,100.224351,102.750609,4.841158,-11.679316,True,False
14:17:53,45.521717,10.946050,852.000000,48.265529,0.197712,95.912304,102.755456,4.834157,-11.692346,True,False
14:17:54,45.521883,10.946317,855.000000,49.424320,-0.112011,100.224037,102.880021,4.668183,-11.633122,True,False
14:17:55,45.522033,10.946567,857.000000,51.240865,0.595018,92.313315,102.797962,4.807843,-11.553521,True,False
14:17:56,45.522183,10.946833,859.000000,48.265293,-0.000079,95.911820,102.878913,4.647662,-11.575275,True,False
14:17:57,45.522350,10.947100,861.000000,51.240708,-0.000078,100.223574,102.928695,4.602739,-11.512048,True,False
14:17:58,45.522500,10.947367,863.000000,46.422754,-0.368555,95.911492,102.906611,4.633076,-11.442926,True,False
14:17:59,45.522667,10.947617,865.000000,51.240550,0.363246,96.785112,102.899089,4.642632,-11.451873,True,False
14:18:0,45.522817,10.947883,868.000000,48.264973,-0.595179,95.911164,102.951782,4.544033,-11.316068,True,False
14:18:1,45.522983,10.948150,870.000000,51.240393,0.595020,100.222945,102.967584,4.532853,-11.250944,True,False
14:18:2,45.523133,10.948417,873.000000,51.240318,-0.000078,95.910836,102.911521,4.598509,-11.107133,True,False
14:18:3,45.523283,10.948683,875.000000,51.240244,0.963498,95.910680,102.814855,4.682923,-11.102388,True,False
14:18:4,45.523433,10.948950,878.000000,52.923857,0.336661,95.910525,102.789529,4.715968,-11.032869,True,False
14:18:5,45.523583,10.949233,881.000000,54.486014,1.244208,99.598287,102.776908,4.723473,-11.034366,True,False
14:18:6,45.523717,10.949500,883.000000,52.923718,0.336665,91.880764,102.635664,4.916531,-11.021964,True,False
14:18:7,45.523867,10.949783,885.000000,54.485878,0.649112,99.597967,102.691599,4.862262,-11.101800,True,False
14:18:8,45.524000,10.950050,887.000000,52.923579,0.336667,91.880458,102.499989,5.054212,-11.081090,True,False
14:18:9,45.524150,10.950333,890.000000,56.111204,0.637469,99.597648,102.499118,5.054707,-11.081930,True,False
14:18:10,45.524283,10.950617,892.000000,54.485677,-0.000067,95.723371,102.434371,5.115835,-11.074442,True,False
14:18:11,45.524417,10.950883,895.000000,52.923375,-0.000069,91.880007,102.242761,5.289313,-11.053733,True,False
14:18:12,45.524567,10.951167,898.000000,54.485541,-0.000067,99.597178,102.242583,5.289402,-11.053715,True,False
14:18:13,45.524700,10.951433,901.000000,54.485476,0.312379,91.879700,102.113783,5.443831,-10.968396,True,False
14:18:14,45.524833,10.951700,904.000000,51.239473,-0.974346,91.879556,101.915675,5.594302,-10.876810,True,False
14:18:15,45.524983,10.951967,906.000000,51.239398,-0.649256,95.908918,101.791227,5.643274,-10.933815,True,False
14:18:16,45.525133,10.952233,908.000000,54.485268,0.312379,95.908762,101.586773,5.630456,-10.983263,True,False
14:18:17,45.525267,10.952500,910.000000,48.263733,-1.244362,91.879087,101.388667,5.757980,-11.033378,True,False
14:18:18,45.525433,10.952767,912.000000,49.422533,-1.012589,100.220515,101.269211,5.706397,-11.092519,True,False
14:18:19,45.525583,10.953017,915.000000,51.239100,-0.000075,92.309955,101.004785,5.747688,-11.137263,True,False
14:18:20,45.525733,10.953283,917.000000,51.239025,-0.000075,95.908140,100.813464,5.723047,-11.190246,True,False
14:18:21,45.525883,10.953550,919.000000,54.484906,-0.000072,95.907985,100.622142,5.691878,-11.243940,True,False
14:18:22,45.526017,10.953817,922.000000,52.922591,0.931772,91.878276,100.363662,5.730810,-11.140080,True,False
14:18:23,45.526167,10.954100,924.000000,54.484770,1.012447,99.595375,100.233804,5.658009,-11.125622,True,False
14:18:24,45.526300,10.954367,926.000000,52.922452,0.336670,91.877969,99.975326,5.679542,-11.096731,True,False
14:18:25,45.526450,10.954650,927.000000,56.110119,0.974219,99.595056,99.845469,5.597081,-11.156656,True,False
14:18:26,45.526583,10.954933,929.000000,57.608961,0.624811,95.720674,99.589357,5.425767,-11.127583,True,False
14:18:27,45.526717,10.955233,931.000000,56.109994,0.637481,99.634583,99.398480,5.215287,-11.031351,True,False
14:18:28,45.526850,10.955517,933.000000,57.608838,0.624814,95.720362,99.204055,5.130651,-11.009322,True,False
14:18:29,45.526983,10.955817,934.000000,54.484361,0.312382,99.634246,99.013180,4.892537,-11.135788,True,False
14:18:30,45.527133,10.956117,936.000000,52.922044,-0.637615,103.361711,99.012995,4.892373,-11.211523,True,False
14:18:31,45.527283,10.956400,938.000000,48.262713,-1.869250,99.594117,98.886027,4.775392,-11.351999,True,False
14:18:32,45.527450,10.956667,941.000000,52.921889,-0.637621,100.218514,98.766583,4.649276,-11.337842,True,False
14:18:33,45.527600,10.956950,943.000000,51.238097,-1.274148,99.593760,98.830976,4.633504,-11.504362,True,False
14:18:34,45.527750,10.957217,946.000000,48.262476,-1.244377,95.906050,98.706543,4.610074,-11.490030,True,False
14:18:35,45.527917,10.957483,949.000000,52.921660,-0.000077,100.218051,98.653980,4.574422,-11.483703,True,False
14:18:36,45.528067,10.957767,952.000000,54.483855,1.244228,99.593234,98.718373,4.559975,-11.411887,True,False
14:18:37,45.528200,10.958033,954.000000,51.237799,-0.336818,91.875913,98.526780,4.601752,-11.389738,True,False
14:18:38,45.528350,10.958300,956.000000,54.483718,0.649124,95.905428,98.402348,4.569902,-11.375548,True,False
14:18:39,45.528483,10.958567,957.000000,49.420998,0.231704,91.875606,98.273558,4.642560,-11.439928,True,False
14:18:40,45.528633,10.958817,959.000000,51.237583,-0.336815,92.307068,98.089160,4.656137,-11.418519,True,False
14:18:41,45.528783,10.959083,960.000000,51.237509,-0.649269,95.904979,97.964729,4.612886,-11.484565,True,False
14:18:42,45.528933,10.959350,961.000000,51.237434,-0.000073,95.904823,97.840300,4.565840,-11.551559,True,False
14:18:43,45.529083,10.959617,962.000000,56.108878,0.325032,95.904668,97.709361,4.506435,-11.618560,True,False
14:18:44,45.529217,10.959900,963.000000,51.237293,0.363259,95.717587,97.514937,4.333198,-11.678258,True,False
14:18:45,45.529367,10.960167,964.000000,49.980213,-0.251474,95.904374,97.310490,4.109189,-11.738838,True,False
14:18:46,45.529533,10.960450,965.000000,51.237136,-0.000075,103.750681,97.236818,3.950371,-11.730509,True,False
14:18:47,45.529683,10.960717,966.000000,48.261498,-0.595187,95.904046,97.032371,3.687912,-11.791947,True,False
14:18:48,45.529850,10.960983,969.000000,52.920713,-0.637633,100.216133,96.973306,3.607185,-11.784470,True,False
14:18:49,45.530000,10.961267,971.000000,46.418939,-0.963671,99.591055,96.830316,3.319028,-11.942096,True,False
14:18:50,45.530167,10.961517,973.000000,48.261254,-0.343792,96.778340,96.713961,3.194087,-12.106283,True,False
14:18:51,45.530333,10.961783,975.000000,51.236738,-0.000080,100.215654,96.713813,3.193924,-12.291089,True,False
14:18:52,45.530483,10.962050,977.000000,48.261093,-0.000081,95.903216,96.641794,3.162518,-12.570212,True,False
14:18:53,45.530650,10.962317,979.000000,52.920321,-0.000078,100.215340,96.713511,3.193798,-12.678165,True,False
14:18:54,45.530800,10.962600,980.000000,49.979494,0.712111,99.590154,96.702947,3.183199,-12.880034,True,False
14:18:55,45.530967,10.962883,981.000000,56.107990,1.569347,103.749131,96.893544,3.256188,-13.009586,True,False
14:18:56,45.531100,10.963167,983.000000,54.482378,0.649128,95.715378,96.890270,3.257272,-13.008625,True,False
14:18:57,45.531250,10.963467,985.000000,54.482306,1.244242,103.356699,96.942488,3.334490,-13.015957,True,False
14:18:58,45.531400,10.963767,987.000000,57.606741,0.937284,103.356516,97.066572,3.430943,-13.032485,True,False
14:18:59,45.531533,10.964067,990.000000,62.258740,2.455849,99.628500,97.113962,3.446331,-12.934748,True,False
14:19:0,45.531650,10.964383,993.000000,69.410512,2.660504,100.331039,97.187626,3.467009,-12.941414,True,False
14:19:1,45.531733,10.964700,996.000000,69.410484,2.985621,94.857856,97.098208,3.456742,-12.818827,True,False
14:19:2,45.531817,10.965017,998.000000,77.913717,4.686282,94.857733,97.080657,3.465389,-12.910678,True,False
14:19:3,45.531867,10.965350,1001.000000,81.875644,4.853781,95.591047,97.075329,3.467429,-12.788780,True,False
14:19:4,45.531900,10.965683,1003.000000,85.917240,4.731700,94.419690,97.050482,3.481002,-12.863537,True,False
14:19:5,45.531917,10.966017,1005.000000,93.888716,4.895641,93.709847,96.952342,3.490781,-12.923236,True,False
14:19:6,45.531900,10.966367,1007.000000,94.082521,4.934407,98.372153,97.060531,3.432020,-12.888919,True,False
14:19:7,45.531883,10.966700,1009.000000,94.082520,3.233761,93.709875,96.962396,3.442228,-12.830412,True,False
14:19:8,45.531867,10.967033,1010.000000,97.742046,3.173280,93.709902,96.992887,3.404979,-12.894426,True,False
14:19:9,45.531833,10.967383,1011.000000,93.888710,1.594294,99.048649,96.983737,3.398699,-13.051462,True,False
14:19:10,45.531817,10.967733,1013.000000,93.888709,-0.000001,98.372298,97.027886,3.399245,-13.013720,True,False
14:19:11,45.531800,10.968083,1014.000000,86.287294,-1.559045,98.372327,97.136091,3.336406,-13.204884,True,False
14:19:12,45.531817,10.968450,1015.000000,86.287293,-1.559045,103.035664,97.193399,3.406972,-13.412397,True,False
14:19:13,45.531833,10.968817,1015.000000,78.984282,-3.751553,103.035634,97.379332,3.416307,-13.766147,True,False
14:19:14,45.531883,10.969183,1017.000000,71.227616,-4.532219,104.749327,97.593828,3.467896,-13.906392,True,False
14:19:15,45.531967,10.969533,1019.000000,71.227590,-4.532224,103.659786,97.723009,3.546204,-13.923695,True,False
14:19:16,45.532050,10.969883,1022.000000,63.451500,-4.567159,103.659648,97.852190,3.618206,-13.819227,True,False
14:19:17,45.532167,10.970217,1025.000000,58.991173,-5.459224,104.489360,98.062362,3.631365,-13.730628,True,False
14:19:18,45.532300,10.970533,1028.000000,52.919512,-5.212954,103.604104,98.118755,3.690237,-13.626125,True,False
14:19:19,45.532450,10.970817,1030.000000,48.260098,-4.593504,99.588294,98.240060,3.616180,-13.764359,True,False
14:19:20,45.532617,10.971083,1033.000000,41.206187,-6.004281,100.213389,98.311815,3.611908,-13.653385,True,False
14:19:21,45.532817,10.971333,1035.000000,37.193852,-5.251530,106.414726,98.486927,3.743420,-13.666799,True,False
14:19:22,45.533017,10.971550,1037.000000,30.656346,-5.666965,100.503330,98.630678,3.651355,-13.787555,True,False
14:19:23,45.533233,10.971733,1039.000000,20.485477,-6.486807,100.823026,98.651139,3.660132,-13.760443,True,False
14:19:24,45.533483,10.971867,1040.000000,20.485393,-5.554941,106.831382,98.900362,3.699342,-13.859287,True,False
14:19:25,45.533733,10.972000,1042.000000,13.142825,-5.612672,106.831324,99.020967,3.835476,-13.700618,True,False
14:19:26,45.533983,10.972083,1044.000000,9.932954,-5.452180,102.767303,99.138410,3.840504,-13.643379,True,False
14:19:27,45.534250,10.972150,1046.000000,5.004052,-5.130459,108.371598,99.284027,4.018087,-13.577753,True,False
14:19:28,45.534517,10.972183,1047.000000,2.506795,-3.595736,107.155552,99.474614,4.114574,-13.623919,True,False
14:19:29,45.534783,10.972200,1048.000000,0.000000,-4.097079,106.849380,99.594866,4.221527,-13.535150,True,False
14:19:30,45.535050,10.972200,1050.000000,0.000000,-2.628565,106.747130,99.651290,4.293507,-13.431174,True,False
14:19:31,45.535317,10.972200,1052.000000,-2.506759,-2.487943,106.747130,99.770507,4.388521,-13.339729,True,False
14:19:32,45.535583,10.972183,1055.000000,-2.506747,-1.502160,106.849378,99.881021,4.480930,-13.241713,True,False
